Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
709,	06/13/2024 01:26:08.791,6675.8045,2650.1608,1,16,0,0,0,0,0,0,0,0,0.1000058,3.814986,0.3815207269188,0.07543542,0.2478634,0.2868578,0.9144993,,0.0000237468302657362,,,,,,,24.6829759692813,-0.0085989924643573
710,	06/13/2024 01:26:18.792,6685.8054,2660.1617,1,16,0,0,0,0,0,0,0,0,0.1000014,3.814892,0.3814945408488,0.07571313,0.2478634,0.2879172,0.9144993,,-0.00000738835296942852,,,,,,,24.692636393312,0.0044654493509096
711,	06/13/2024 01:26:28.792,6695.8056,2670.1619,1,16,0,0,0,0,0,0,0,0,0.1000021,3.815134,0.3815214117814,0.07599094,0.2478634,0.2889771,0.9144993,,0.0000126437998915208,,,,,,,24.68228,-0.002347827
712,	06/13/2024 01:26:38.792,6705.8055,2680.1618,1,16,0,0,0,0,0,0,0,0,0.09999847,3.8151,0.381504162897,0.07626855,0.2478634,0.2900362,0.9144993,,,,,,,,,24.68765,0.009269118
713,	06/13/2024 01:26:48.794,6715.8072,2690.1635,1,16,0,0,0,0,0,0,0,0,0.1000032,3.815355,0.381547709136,0.07654645,0.2478634,0.2910964,0.9144993,,0.0000508551493112464,,,,,,,24.6254774587779,-0.0175324382906731
714,	06/13/2024 01:26:58.794,6725.8072,2700.1635,1,16,0,0,0,0,0,0,0,0,0.1000052,3.815345,0.381554339794,0.07682408,0.2478634,0.2921557,0.9144993,,0.0000224809500650736,,,,,,,24.6937153668338,-0.0037963571906464
715,	06/13/2024 01:27:08.794,6735.8073,2710.1636,1,16,0,0,0,0,0,0,0,0,0.1000049,3.815636,0.3815822966164,0.07710184,0.2478634,0.2932155,0.9144993,,0.000010155309610127,,,,,,,24.7287060100032,-0.0209961601691774
716,	06/13/2024 01:27:18.794,6745.8073,2720.1636,1,16,0,0,0,0,0,0,0,0,0.1000038,3.815413,0.3815557985694,0.07737963,0.2478634,0.2942754,0.9144993,,-0.00000517609805683605,,,,,,,24.67869,-0.02378881
717,	06/13/2024 01:27:28.794,6755.8078,2730.1641,1,16,0,0,0,0,0,0,0,0,0.1000035,3.815874,0.381600755559,0.07765727,0.2478634,0.2953348,0.9144993,,0.0000197164208657341,,,,,,,24.58723,-0.007590055
718,	06/13/2024 01:27:38.795,6765.8088,2740.1651,1,16,0,0,0,0,0,0,0,0,0.1000004,3.815742,0.3815757262968,0.07793506,0.2478634,0.2963947,0.9144993,,,,0,0,,,,24.64296,0.006363392
719,	06/13/2024 01:27:48.795,6775.8088,2750.1651,1,16,0,0,0,0,0,0,0,0,0.1000022,3.815923,0.3816006950306,0.07821278,0.2478634,0.2974544,0.9144993,,0.0000250099801633041,,,,,,,24.62475,0.008494258
720,	06/13/2024 01:27:58.796,6785.8089,2760.1652,1,16,0,0,0,0,0,0,0,0,0.0999977,3.815853,0.3815765235381,0.07849059,0.2478634,0.2985145,0.9144993,,0.0000205078504222911,,,,,,,24.56042,0.00457406
721,	06/13/2024 01:28:08.796,6795.8097,2770.166,1,16,0,0,0,0,0,0,0,0,0.09999812,3.81618,0.3816108255816,0.07876831,0.2478634,0.2995744,0.9144993,,0.00000474142507300712,,,,,,,24.53468,0.01149535
722,	06/13/2024 01:28:18.797,6805.8099,2780.1662,1,16,0,0,0,0,0,0,0,0,0.1000056,3.81629,0.381650371224,0.07904597,0.2478634,0.300634,0.9144993,,-0.00000636067306913901,,,,,,,24.567948962361,-0.0042454814421848
723,	06/13/2024 01:28:28.797,6815.8105,2790.1668,1,16,0,0,0,0,0,0,0,0,0.1000024,3.816313,0.3816404591512,0.07932374,0.2478634,0.301694,0.9144993,,0.0000192043607967207,,,,,,,24.4435685197536,-0.0161944625032127
724,	06/13/2024 01:28:38.798,6825.8109,2800.1672,1,16,0,0,0,0,0,0,0,0,0.1000037,3.816381,0.3816522206097,0.07960155,0.2478634,0.3027542,0.9144993,,,,,,,,,24.4711,-0.02033055
725,	06/13/2024 01:28:48.798,6835.811,2810.1673,1,16,0,0,0,0,0,0,0,0,0.1000028,3.816601,0.3816707864828,0.07987931,0.2478634,0.3038143,0.9144993,,0.0000164367993420456,,,,,,,24.4832533574715,-0.0244587247022473
726,	06/13/2024 01:28:58.798,6845.8112,2820.1675,1,16,0,0,0,0,0,0,0,0,0.09999841,3.816631,0.38165703155671,0.08015692,0.2478634,0.3048738,0.9144993,,0.0000158838993229438,,,,,,,24.4403614518304,-0.0141812398592346
727,	06/13/2024 01:29:08.798,6855.8113,2830.1676,1,16,0,0,0,0,0,0,0,0,0.1000093,3.816661,0.3817015949473,0.08043475,0.2478634,0.3059342,0.9144993,,-0.00000975951297732536,,,,,,,24.5726,0.03116071
728,	06/13/2024 01:29:18.798,6865.8114,2840.1677,1,16,0,0,0,0,0,0,0,0,0.1000006,3.816905,0.381692790143,0.08071245,0.2478634,0.3069941,0.9144993,,0.0000278970001090784,,,,,,,24.5261731022038,0.0089355545476108
729,	06/13/2024 01:29:28.798,6875.8117,2850.168,1,16,0,0,0,0,0,0,0,0,0.1000015,3.816812,0.381686925218,0.08099009,0.2478634,0.3080538,0.9144993,,,,,,,,,24.42785,-0.02782404
730,	06/13/2024 01:29:38.798,6885.8117,2860.168,1,16,0,0,0,0,0,0,0,0,0.09999996,3.817089,0.38170874731644,0.08126791,0.2478634,0.3091143,0.9144993,,0.0000275781403615838,,0,0,,,,24.5129595828641,0.0063719906126309
731,	06/13/2024 01:29:48.799,6895.8125,2870.1688,1,16,0,0,0,0,0,0,0,0,0.1000054,3.817159,0.3817365126586,0.08154563,0.2478634,0.3101743,0.9144993,,-0.0000172676900547231,,,,,,,24.4571767662894,0.0135242223856483
732,	06/13/2024 01:29:58.799,6905.8125,2880.1688,1,16,0,0,0,0,0,0,0,0,0.1000021,3.81729,0.381737016309,0.08182341,0.2478634,0.3112347,0.9144993,,-0.0000160015097208088,,,,,,,24.4049935791204,-0.0024638961315545
733,	06/13/2024 01:30:08.799,6915.8127,2890.169,1,16,0,0,0,0,0,0,0,0,0.1000059,3.817262,0.3817487218458,0.08210098,0.2478634,0.3122943,0.9144993,,0.0000287646398646757,,,,,,,24.4103984291926,0.00145908247310914
734,	06/13/2024 01:30:18.799,6925.8128,2900.1691,1,16,0,0,0,0,0,0,0,0,0.1000118,3.817523,0.3817973467714,0.08237875,0.2478634,0.3133546,0.9144993,,0.0000435790607298259,,,,,,,24.42827,0.0063622
735,	06/13/2024 01:30:28.800,6935.813,2910.1693,1,16,0,0,0,0,0,0,0,0,0.1000061,3.817471,0.3817703865731,0.08265653,0.2478634,0.314415,0.9144993,,,,,,,,,24.3675,0.01755059
736,	06/13/2024 01:30:38.801,6945.814,2920.1703,1,16,0,0,0,0,0,0,0,0,0.1000017,3.81777,0.381783490209,0.08293431,0.2478634,0.3154755,0.9144993,,-0.00000229197303269757,,,,,,,24.3782214046375,0.00994749518991071
737,	06/13/2024 01:30:48.801,6955.8148,2930.1711,1,16,0,0,0,0,0,0,0,0,0.09999996,3.817683,0.38176814729268,0.08321206,0.2478634,0.3165359,0.9144993,,0.00000229159400078061,,,,,,,24.4100586568554,0.0100582826972878
738,	06/13/2024 01:30:58.802,6965.815,2940.1713,1,16,0,0,0,0,0,0,0,0,0.1000023,3.817996,0.3818083813908,0.08348968,0.2478634,0.3175957,0.9144993,,0.0000253273192356573,,,,,,,24.37504,0.002900958
739,	06/13/2024 01:31:08.802,6975.8152,2950.1715,1,16,0,0,0,0,0,0,0,0,0.1000049,3.817913,0.3818100077737,0.08376744,0.2478634,0.3186562,0.9144993,,0.0000385215207643341,,,,,,,24.32678,0.01151502
740,	06/13/2024 01:31:18.803,6985.8166,2960.1729,1,16,0,0,0,0,0,0,0,0,0.1000029,3.818127,0.3818237725683,0.08404521,0.2478634,0.3197167,0.9144993,,-0.00000248959895543521,,,,,,,24.25599,-0.01554012
741,	06/13/2024 01:31:28.804,6995.8177,2970.174,1,16,0,0,0,0,0,0,0,0,0.1000043,3.81827,0.381843418561,0.08432298,0.2478634,0.3207773,0.9144993,,,,,,,,,24.30289,-0.005914569
742,	06/13/2024 01:31:38.806,7005.8191,2980.1754,1,16,0,0,0,0,0,0,0,0,0.1000041,3.818195,0.3818351545995,0.08460069,0.2478634,0.3218377,0.9144993,,-0.00000237041808759386,,,,,,,24.274286556136,-0.0159858650298973
743,	06/13/2024 01:31:48.806,7015.8196,2990.1759,1,16,0,0,0,0,0,0,0,0,0.09999877,3.81844,0.3818393033188,0.0848785,0.2478634,0.3228984,0.9144993,,-0.000000158059293653423,,0,0,,,,24.25855,0.01608133
744,	06/13/2024 01:31:58.806,7025.8196,3000.1759,1,16,0,0,0,0,0,0,0,0,0.1000047,3.81849,0.381866946903,0.08515614,0.2478634,0.3239585,0.9144993,,0.0000134340398290078,,,,,,,24.32078,0.003679395
745,	06/13/2024 01:32:08.807,7035.8206,3010.1769,1,16,0,0,0,0,0,0,0,0,0.1000038,3.818578,0.3818723105964,0.08543392,0.2478634,0.3250192,0.9144993,,0.0000103522797871847,,,,,,,24.2893508239039,-0.00591506901246315
746,	06/13/2024 01:32:18.807,7045.8207,3020.177,1,16,0,0,0,0,0,0,0,0,0.1000032,3.818524,0.3818646192768,0.0857117,0.2478634,0.32608,0.9144993,,-0.00000948339857131941,,,,,,,24.30043,0.005571246
747,	06/13/2024 01:32:28.808,7055.8215,3030.1778,1,16,0,0,0,0,0,0,0,0,0.1000043,3.818902,0.3819066212786,0.08598951,0.2478634,0.3271409,0.9144993,,,,,,,,,24.32441,0.01095653
748,	06/13/2024 01:32:38.808,7065.8217,3040.178,1,16,0,0,0,0,0,0,0,0,0.1000032,3.818793,0.3818915201376,0.08626726,0.2478634,0.3282016,0.9144993,,0.0000235492698266171,,,,,,,24.30938,-0.01230657
749,	06/13/2024 01:32:48.808,7075.8218,3050.1781,1,16,0,0,0,0,0,0,0,0,0.1000054,3.819001,0.3819207226054,0.08654494,0.2478634,0.329262,0.9144993,,0.0000134323699967354,,,,,,,24.32376,0.01062572
750,	06/13/2024 01:32:58.808,7085.8218,3060.1781,1,16,0,0,0,0,0,0,0,0,0.1000041,3.818964,0.3819120577524,0.08682269,0.2478634,0.3303227,0.9144993,,0.0000386477295251098,,,,,,,24.2694059085311,0.00459677049457318
751,	06/13/2024 01:33:08.809,7095.8228,3070.1791,1,16,0,0,0,0,0,0,0,0,0.1000024,3.819112,0.3819203658688,0.08710048,0.2478634,0.3313837,0.9144993,,-0.0000139855801535305,,,,,,,24.28338,-0.001890063
752,	06/13/2024 01:33:18.810,7105.8229,3080.1792,1,16,0,0,0,0,0,0,0,0,0.100002,3.819137,0.381921338274,0.08737813,0.2478634,0.3324441,0.9144993,,0.0000105108501884388,,,,,,,24.20504,-0.0244838
753,	06/13/2024 01:33:28.811,7115.8239,3090.1802,1,16,0,0,0,0,0,0,0,0,0.09999996,3.819367,0.38193654722532,0.0876559,0.2478634,0.333505,0.9144993,,,,,,,,,24.19895,-0.01499355
754,	06/13/2024 01:33:38.811,7125.8248,3100.1811,1,16,0,0,0,0,0,0,0,0,0.100003,3.819399,0.381951358197,0.08793373,0.2478634,0.3345661,0.9144993,,0.0000301478103210684,,,,,,,24.2676880639019,-0.0180965351731971
755,	06/13/2024 01:33:48.812,7135.8249,3110.1812,1,16,0,0,0,0,0,0,0,0,0.100004,3.819624,0.381977678496,0.08821151,0.2478634,0.3356271,0.9144993,,0.0000275776892522117,,2.70372200012207,0,,,,24.3117,0.002580285
756,	06/13/2024 01:33:58.813,7145.8264,3120.1827,1,16,0,0,0,0,0,0,0,0,0.09999996,3.819691,0.38196894721236,0.08848932,0.2478634,0.3366882,0.9144993,,-0.00000442562304669991,,,,,,,24.2494303253621,0.0127481397612624
757,	06/13/2024 01:34:08.813,7155.8267,3130.183,1,16,0,0,0,0,0,0,0,0,0.1000043,3.819725,0.3819889248175,0.08876712,0.2478634,0.3377494,0.9144993,,0.000000632231774488901,,,,,,,24.31812,0.0007903576
758,	06/13/2024 01:34:18.813,7165.8268,3140.1831,1,16,0,0,0,0,0,0,0,0,0.1000018,3.819837,0.3819905757066,0.08904475,0.2478634,0.3388098,0.9144993,,0.000014184170140652,,,,,,,24.23231,-0.01787901
759,	06/13/2024 01:34:28.814,7175.8269,3150.1832,1,16,0,0,0,0,0,0,0,0,0.1000071,3.819752,0.3820023202392,0.08932252,0.2478634,0.3398709,0.9144993,,,,,,,,,24.2223378224991,-0.00827858511614281
760,	06/13/2024 01:34:38.814,7185.8278,3160.1841,1,16,0,0,0,0,0,0,0,0,0.1000015,3.820062,0.382011930093,0.0896003,0.2478634,0.340932,0.9144993,,0.0000254862097790465,,,,,,,24.22557,-0.01274824
761,	06/13/2024 01:34:48.815,7195.828,3170.1843,1,16,0,0,0,0,0,0,0,0,0.1000004,3.820211,0.3820226280844,0.0898781,0.2478634,0.3419933,0.9144993,,-0.00001643516952754,,,,,,,24.24248,-0.01082718
762,	06/13/2024 01:34:58.815,7205.828,3180.1843,1,16,0,0,0,0,0,0,0,0,0.100002,3.820479,0.382055540958,0.09015574,0.2478634,0.3430539,0.9144993,,-0.0000142647304528509,,,,,,,24.2513598507767,0.0015728425753968
763,	06/13/2024 01:35:08.816,7215.8289,3190.1852,1,16,0,0,0,0,0,0,0,0,0.1000029,3.820317,0.3820427789193,0.09043351,0.2478634,0.3441151,0.9144993,,0.000020625369870686,,,,,,,24.29719,-0.004469752
764,	06/13/2024 01:35:18.816,7225.829,3200.1853,1,16,0,0,0,0,0,0,0,0,0.1000073,3.820598,0.3820876903654,0.0907113,0.2478634,0.3451763,0.9144993,,,,,,,,,24.2288996849715,0.0059228096267535
765,	06/13/2024 01:35:28.816,7235.829,3210.1853,1,16,0,0,0,0,0,0,0,0,0.1000024,3.820566,0.3820657693584,0.09098897,0.2478634,0.3462372,0.9144993,,0.00000126446400372515,,,,,,,24.2650486192231,0.0256190714538142
766,	06/13/2024 01:35:38.817,7245.8303,3220.1866,1,16,0,0,0,0,0,0,0,0,0.100004,3.820805,0.38209578322,0.0912667,0.2478634,0.3472983,0.9144993,,0.0000247725092776818,,,,,,,24.2382796103231,-0.0073560755442889
767,	06/13/2024 01:35:48.818,7255.8309,3230.1872,1,16,0,0,0,0,0,0,0,0,0.1000001,3.820691,0.3820694820691,0.09154452,0.2478634,0.3483598,0.9144993,,0.0000193992000276921,,0,0,,,,24.2793517774131,0.00210275728078232
768,	06/13/2024 01:35:58.818,7265.8311,3240.1874,1,16,0,0,0,0,0,0,0,0,0.09999919,3.821048,0.38210170495112,0.09182234,0.2478634,0.3494213,0.9144993,,0.000039872760680737,,,,,,,24.2583200650336,0.0082802154791802
769,	06/13/2024 01:36:08.818,7275.8311,3250.1874,1,16,0,0,0,0,0,0,0,0,0.1000031,3.820877,0.3820995447187,0.09209998,0.2478634,0.3504822,0.9144993,,-0.00000805995387054281,,,,,,,24.209669599668,-0.0073937994420554
770,	06/13/2024 01:36:18.818,7285.8314,3260.1877,1,16,0,0,0,0,0,0,0,0,0.1000026,3.821269,0.3821368352994,0.09237779,0.2478634,0.3515437,0.9144993,,,,,,,,,24.15203,-0.008064508
771,	06/13/2024 01:36:28.820,7295.833,3270.1893,1,16,0,0,0,0,0,0,0,0,0.1000089,3.821144,0.3821484081816,0.09265553,0.2478634,0.352605,0.9144993,,0.0000275020793196745,,,,,,,24.2247917529676,-0.00837444949202329
772,	06/13/2024 01:36:38.820,7305.8332,3280.1895,1,16,0,0,0,0,0,0,0,0,0.1000015,3.821481,0.3821538322215,0.09293332,0.2478634,0.3536665,0.9144993,,-0.00000912678842723835,,,,,,,24.2365607038273,0.0157687633920277
773,	06/13/2024 01:36:48.821,7315.8341,3290.1904,1,16,0,0,0,0,0,0,0,0,0.1000017,3.821373,0.3821437963341,0.09321117,0.2478634,0.3547282,0.9144993,,-0.0000299480107059935,,,,,,,24.21764,0.005922914
774,	06/13/2024 01:36:58.821,7325.8341,3300.1904,1,16,0,0,0,0,0,0,0,0,0.1000004,3.821531,0.3821546286124,0.09348897,0.2478634,0.3557899,0.9144993,,0.0000200722006411524,,,,,,,24.1843818175672,-0.0060467715156082
775,	06/13/2024 01:37:08.821,7335.8343,3310.1906,1,16,0,0,0,0,0,0,0,0,0.1000046,3.821662,0.3821837796452,0.09376658,0.2478634,0.3568508,0.9144993,,0.0000245006103796186,,,,,,,24.28353,-0.004469156
776,	06/13/2024 01:37:18.821,7345.8343,3320.1906,1,16,0,0,0,0,0,0,0,0,0.1000047,3.821809,0.3821988625023,0.09404436,0.2478634,0.3579123,0.9144993,,,,,,,,,24.26712,0.007396936
777,	06/13/2024 01:37:28.822,7355.8349,3330.1912,1,16,0,0,0,0,0,0,0,0,0.1000037,3.821839,0.3821980408043,0.09432219,0.2478634,0.3589741,0.9144993,,0.00000537330288352678,,,,,,,24.2811602142205,0.00582100536712548
778,	06/13/2024 01:37:38.822,7365.8353,3340.1916,1,16,0,0,0,0,0,0,0,0,0.09999925,3.821886,0.3821857335855,0.09460001,0.2478634,0.3600359,0.9144993,,-0.0000110239898276632,,,,,,,24.2869262118709,0.0147711335694866
779,	06/13/2024 01:37:48.822,7375.8355,3350.1918,1,16,0,0,0,0,0,0,0,0,0.1000009,3.822143,0.3822177399287,0.09487776,0.2478634,0.3610975,0.9144993,,0.0000284483103314415,,0,0,,,,24.2689611324457,0.0022352995370282
780,	06/13/2024 01:37:58.822,7385.8356,3360.1919,1,16,0,0,0,0,0,0,0,0,0.1000046,3.821971,0.3822146810666,0.09515544,0.2478634,0.3621588,0.9144993,,0.000030465669624391,,,,,,,24.28693,0.007407069
781,	06/13/2024 01:38:08.823,7395.8365,3370.1928,1,16,0,0,0,0,0,0,0,0,0.100004,3.822346,0.382249889384,0.0954332,0.2478634,0.3632205,0.9144993,,0.00000418825811721035,,,,,,,24.2840996071588,-0.0014518805652052
782,	06/13/2024 01:38:18.823,7405.8366,3380.1929,1,16,0,0,0,0,0,0,0,0,0.09999675,3.822253,0.38221287767775,0.09571104,0.2478634,0.3642824,0.9144993,,,,,,,,,24.20176,-0.0100857
783,	06/13/2024 01:38:28.824,7415.8374,3390.1937,1,16,0,0,0,0,0,0,0,0,0.1000009,3.82239,0.382242440151,0.09598865,0.2478634,0.3653436,0.9144993,,-0.000000908742890715075,,,,,,,24.3138359307219,0.0182321816341804
784,	06/13/2024 01:38:38.825,7425.8384,3400.1947,1,16,0,0,0,0,0,0,0,0,0.1000075,3.82248,0.3822766686,0.09626643,0.2478634,0.3664054,0.9144993,,-0.00000730999909137608,,,,,,,24.2239465165297,-0.0113108780322322
785,	06/13/2024 01:38:48.825,7435.8385,3410.1948,1,16,0,0,0,0,0,0,0,0,0.1000057,3.822792,0.3823009899144,0.09654422,0.2478634,0.3674673,0.9144993,,0.0000228749104280723,,,,,,,24.34203,0.009947419
786,	06/13/2024 01:38:58.825,7445.8388,3420.1951,1,16,0,0,0,0,0,0,0,0,0.1000044,3.822673,0.3822841197612,0.09682202,0.2478634,0.3685292,0.9144993,,0.00000976024057308678,,,,,,,24.25117,-0.002883077
787,	06/13/2024 01:39:08.826,7455.8396,3430.1959,1,16,0,0,0,0,0,0,0,0,0.1000037,3.822813,0.3822954444081,0.09709984,0.2478634,0.3695912,0.9144993,,-0.000015805659131729,,,,,,,24.30555,0.01844406
788,	06/13/2024 01:39:18.826,7465.8397,3440.196,1,16,0,0,0,0,0,0,0,0,0.1000015,3.822841,0.3822898342615,0.09737743,0.2478634,0.3706524,0.9144993,,,,,,,,,24.33165333394,-0.0159927739212372
789,	06/13/2024 01:39:28.826,7475.8398,3450.1961,1,16,0,0,0,0,0,0,0,0,0.1000038,3.822964,0.3823109272632,0.09765525,0.2478634,0.3717145,0.9144993,,0.0000379317098122556,,,,,,,24.3293991313954,-0.0232648122318081
790,	06/13/2024 01:39:38.828,7485.8415,3460.1978,1,16,0,0,0,0,0,0,0,0,0.1000032,3.823218,0.3823340342976,0.09793303,0.2478634,0.3727765,0.9144993,,0.0000291190408461262,,,,,,,24.3653,-0.0004309416
791,	06/13/2024 01:39:48.828,7495.8415,3470.1978,1,16,0,0,0,0,0,0,0,0,0.1000078,3.823055,0.382335319829,0.09821089,0.2478634,0.3738388,0.9144993,,0.0000122090696095256,,0,0,,,,24.3205818833384,-0.00289139671350306
792,	06/13/2024 01:39:58.830,7505.8429,3480.1992,1,16,0,0,0,0,0,0,0,0,0.1000006,3.823457,0.3823479940742,0.09848864,0.2478634,0.3749008,0.9144993,,-0.00000584814506510156,,,,,,,24.291975307372,-0.00157834412271434
793,	06/13/2024 01:40:08.830,7515.8434,3490.1997,1,16,0,0,0,0,0,0,0,0,0.1000032,3.823313,0.3823435346016,0.09876645,0.2478634,0.3759629,0.9144993,,-0.0000365861706086434,,,,,,,24.3535073803563,0.0127510783684372
794,	06/13/2024 01:40:18.831,7525.8443,3500.2006,1,16,0,0,0,0,0,0,0,0,0.1000032,3.823714,0.3823836358848,0.09904409,0.2478634,0.3770245,0.9144993,,,,,,,,,24.38142,0.02449095
795,	06/13/2024 01:40:28.831,7535.8445,3510.2008,1,16,0,0,0,0,0,0,0,0,0.1000024,3.823514,0.3823605764336,0.09932189,0.2478634,0.3780867,0.9144993,,0.000022877180526848,,,,,,,24.3975389776074,0.0064780129199577
796,	06/13/2024 01:40:38.831,7545.8446,3520.2009,1,16,0,0,0,0,0,0,0,0,0.09999657,3.823754,0.38236228452378,0.09959973,0.2478634,0.379149,0.9144993,,0.0000292804797936697,,,,,,,24.3839589523388,0.0131022267705887
797,	06/13/2024 01:40:48.831,7555.8446,3530.2009,1,16,0,0,0,0,0,0,0,0,0.09999633,3.823756,0.38236156681548,0.09987731,0.2478634,0.3802105,0.9144993,,-0.0000196770706679672,,,,,,,24.3742695823788,-0.001665802139074
798,	06/13/2024 01:40:58.832,7565.8454,3540.2017,1,16,0,0,0,0,0,0,0,0,0.1000044,3.824047,0.3824215258068,0.1001551,0.2478634,0.3812727,0.9144993,,-0.0000308964918076526,,,,,,,24.3733005620619,0.0126622674639384
799,	06/13/2024 01:41:08.832,7575.8457,3550.202,1,16,0,0,0,0,0,0,0,0,0.1000049,3.823909,0.3824096371541,0.1004329,0.2478634,0.3823349,0.9144993,,0.0000180582701432286,,,,,,,24.37217,0.01743615
800,	06/13/2024 01:41:18.832,7585.8458,3560.2021,1,16,0,0,0,0,0,0,0,0,0.1000043,3.824278,0.3824442443954,0.1007107,0.2478634,0.3833973,0.9144993,,,,,,,,,24.3167882735383,0.0113100426065917
801,	06/13/2024 01:41:28.834,7595.8469,3570.2032,1,16,0,0,0,0,0,0,0,0,0.1000003,3.824176,0.3824187472528,0.1009884,0.2478634,0.3844595,0.9144993,,0.0000350075206370093,,,,,,,24.38578,-0.009505749
802,	06/13/2024 01:41:38.833,7605.8468,3580.2031,1,16,0,0,0,0,0,0,0,0,0.1000058,3.824448,0.3824669817984,0.1012661,0.2478634,0.3855214,0.9144993,,-0.00000521561014465988,,,,,,,24.436953986546,0.0158539858639215
803,	06/13/2024 01:41:48.835,7615.8483,3590.2046,1,16,0,0,0,0,0,0,0,0,0.100001,3.824414,0.382445224414,0.1015439,0.2478634,0.3865837,0.9144993,,-0.000012287679965084,,,0,,,,24.4400272061707,-0.0198014985798055
804,	06/13/2024 01:41:58.835,7625.8488,3600.2051,1,16,0,0,0,0,0,0,0,0,0.09999967,3.824533,0.38245203790411,0.1018217,0.2478634,0.3876462,0.9144993,,0.0000365876912837848,,2.69473600387573,0.370476007461548,,,,24.5008519766434,0.0198795403738042
805,	06/13/2024 01:42:08.836,7635.8496,3610.2059,1,16,0,0,0,0,0,0,0,0,0.1000051,3.824748,0.3824943062148,0.1020995,0.2478634,0.3887086,0.9144993,,,,,,,,,24.54879,0.01164854
806,	06/13/2024 01:42:18.838,7645.8511,3620.2074,1,16,0,0,0,0,0,0,0,0,0.1000078,3.824684,0.3824982325352,0.1023773,0.2478634,0.3897711,0.9144993,,0.0000498648114444222,,,,,,,24.4932962244102,-0.0031547258375046
807,	06/13/2024 01:42:28.839,7655.8523,3630.2086,1,16,0,0,0,0,0,0,0,0,0.1000016,3.824849,0.3824910197584,0.102655,0.2478634,0.3908335,0.9144993,,0.00000489979720441625,,,,,,,24.4579604821405,0.00682940036660209
808,	06/13/2024 01:42:38.840,7665.853,3640.2093,1,16,0,0,0,0,0,0,0,0,0.1000009,3.824913,0.3824947424217,0.1029329,0.2478634,0.3918962,0.9144993,,-0.0000202672399609583,,,,,,,24.5101007969827,-0.00223329541721706
809,	06/13/2024 01:42:48.840,7675.8532,3650.2095,1,16,0,0,0,0,0,0,0,0,0.1000041,3.825117,0.3825273829797,0.1032105,0.2478634,0.3929582,0.9144993,,0.0000109851198430988,,,,,,,24.5329549411306,0.00735869352413368
810,	06/13/2024 01:42:58.840,7685.8533,3660.2096,1,16,0,0,0,0,0,0,0,0,0.1000003,3.825101,0.3825112475303,0.1034883,0.2478634,0.3940207,0.9144993,,0.0000261555596807739,,,,,,,24.5246811740969,-0.0148896138273121
811,	06/13/2024 01:43:08.840,7695.8535,3670.2098,1,16,0,0,0,0,0,0,0,0,0.1000037,3.825349,0.3825490537913,0.1037661,0.2478634,0.3950833,0.9144993,,,,,,,,,24.5007002367435,-0.00863021911261173
812,	06/13/2024 01:43:18.841,7705.8543,3680.2106,1,16,0,0,0,0,0,0,0,0,0.1000046,3.825344,0.3825519965824,0.1040439,0.2478634,0.3961459,0.9144993,,0.00000928652116272133,,,,,,,24.56082,-0.0001370907
813,	06/13/2024 01:43:28.841,7715.8546,3690.2109,1,16,0,0,0,0,0,0,0,0,0.1000051,3.825581,0.3825776104631,0.1043215,0.2478634,0.397208,0.9144993,,-0.00000794135939941043,,,,,,,24.43774,-0.02291799
814,	06/13/2024 01:43:38.842,7725.8558,3700.2121,1,16,0,0,0,0,0,0,0,0,0.1000025,3.825481,0.3825576637025,0.1045993,0.2478634,0.3982708,0.9144993,,-0.000016674419384799,,,,,,,24.4699989908033,0.0087091144614834
815,	06/13/2024 01:43:48.843,7735.8563,3710.2126,1,16,0,0,0,0,0,0,0,0,0.09999895,3.825772,0.3825731829394,0.1048772,0.2478634,0.3993336,0.9144993,,0.0000438556307926774,,,,,,,24.49747,-0.0001376867
816,	06/13/2024 01:43:58.843,7745.8563,3720.2126,1,16,0,0,0,0,0,0,0,0,0.1000013,3.825766,0.3825815734958,0.1051549,0.2478634,0.4003963,0.9144993,,0.0000318486781907268,,0,0,,,,24.4599136293479,-0.00302669497161162
817,	06/13/2024 01:44:08.844,7755.8573,3730.2136,1,16,0,0,0,0,0,0,0,0,0.1000024,3.825938,0.3826029822512,0.1054327,0.2478634,0.4014591,0.9144993,,,,,,,,,24.52494,0.01563668
818,	06/13/2024 01:44:18.844,7765.8574,3740.2137,1,16,0,0,0,0,0,0,0,0,0.1000054,3.82585,0.38260565959,0.1057103,0.2478634,0.4025213,0.9144993,,-0.0000047806588554522,,,,,,,24.54163,-0.001224875
819,	06/13/2024 01:44:28.845,7775.8582,3750.2145,1,16,0,0,0,0,0,0,0,0,0.1000062,3.826318,0.3826555231716,0.1059881,0.2478634,0.4035841,0.9144993,,-0.00000695501103109564,,,,,,,24.5395240994265,0.0097166397848888
