Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
433,	06/13/2024 00:58:10.310,5015.6973,990.0583,1,16,0,0,0,0,0,0,0,0,0.09998626,3.839533,0.38390054481658,0.02750958,0.1468644,0.1053831,0.5616904,,0.0000214956999116112,,,,,,,23.95141,0.002793074
434,	06/13/2024 00:58:20.310,5025.6974,1000.0584,1,16,0,0,0,0,0,0,0,0,0.09999096,3.839787,0.38394398832552,0.02778733,0.1468644,0.1064495,0.5616904,,,,,0,,,,23.9220870089252,0.00157595897888983
435,	06/13/2024 00:58:30.310,5035.6974,1010.0584,1,16,0,0,0,0,0,0,0,0,0.0999856,3.839783,0.3839230071248,0.0280649,0.1468644,0.1075154,0.5616904,,0.0000137501301651355,,,,,,,23.9095898924584,0.0025880235552807
436,	06/13/2024 00:58:40.311,5045.6985,1020.0595,1,16,0,0,0,0,0,0,0,0,0.09999001,3.840204,0.38398203636204,0.02834266,0.1468644,0.1085819,0.5616904,,-0.00000821812864160165,,1.63683903217316,,,,,23.90527,0.00526607
437,	06/13/2024 00:58:50.312,5055.6994,1030.0604,1,16,0,0,0,0,0,0,0,0,0.0999859,3.840117,0.3839575543503,0.02862036,0.1468644,0.1096483,0.5616904,,0.0000150147598105832,,,,,,,23.9386478901281,0.0128852559225414
438,	06/13/2024 00:59:00.313,5065.7004,1040.0614,1,16,0,0,0,0,0,0,0,0,0.09999007,3.840248,0.38398666633736,0.0288981,0.1468644,0.1107149,0.5616904,,0.0000239837008848554,,,,,,,23.90748,-0.004122257
439,	06/13/2024 00:59:10.314,5075.7008,1050.0618,1,16,0,0,0,0,0,0,0,0,0.09998667,3.840524,0.38400120581508,0.02917586,0.1468644,0.1117816,0.5616904,,-0.0000141049204103183,,,,,,,23.91648,0.003471971
440,	06/13/2024 00:59:20.315,5085.7021,1060.0631,1,16,0,0,0,0,0,0,0,0,0.09998852,3.840644,0.38402030940688,0.02945359,0.1468644,0.1128483,0.5616904,,,,,,,,,23.89781,0.009739995
441,	06/13/2024 00:59:30.316,5095.703,1070.064,1,16,0,0,0,0,0,0,0,0,0.09998745,3.840822,0.3840339976839,0.02973132,0.1468644,0.1139149,0.5616904,,-0.00000458375689049717,,,,,,,23.9014758697167,0.010091658890599
442,	06/13/2024 00:59:40.316,5105.7032,1080.0642,1,16,0,0,0,0,0,0,0,0,0.09998834,3.840923,0.38404751483782,0.0300089,0.1468644,0.1149811,0.5616904,,0.0000363904291589279,,,,,,,23.93584,-0.003463626
443,	06/13/2024 00:59:50.316,5115.7032,1090.0642,1,16,0,0,0,0,0,0,0,0,0.09998775,3.841311,0.38408404394025,0.03028661,0.1468644,0.1160478,0.5616904,,0.0000114190297608729,,,,,,,23.8896698800362,-0.00727828502693268
444,	06/13/2024 01:00:00.316,5125.7033,1100.0643,1,16,0,0,0,0,0,0,0,0,0.0999853,3.84119,0.384062534507,0.03056421,0.1468644,0.1171141,0.5616904,,0.0000132364802993834,,,,,,,23.9265838746357,0.0038157784175063
445,	06/13/2024 01:00:10.316,5135.7035,1110.0645,1,16,0,0,0,0,0,0,0,0,0.09998727,3.841569,0.38410799682663,0.03084192,0.1468644,0.1181809,0.5616904,,,,,0.613372623920441,,,,23.9401701521858,0.0000000381581268396949
446,	06/13/2024 01:00:20.317,5145.7041,1120.0651,1,16,0,0,0,0,0,0,0,0,0.09998327,3.841555,0.38409123078485,0.03111964,0.1468644,0.1192478,0.5616904,,-0.0000105095496110152,,,,,,,23.91507,0.01622498
447,	06/13/2024 01:00:30.318,5155.7053,1130.0663,1,16,0,0,0,0,0,0,0,0,0.09998727,3.841886,0.38413969279122,0.03139742,0.1468644,0.1203149,0.5616904,,0.0000209031695703743,,,,,,,23.9226569370792,0.0050420687172452
448,	06/13/2024 01:00:40.319,5165.7062,1140.0672,1,16,0,0,0,0,0,0,0,0,0.09998649,3.841895,0.38413759599855,0.03167517,0.1468644,0.121382,0.5616904,,0.0000304226305161137,,0,,,,,23.91619,0.007855892
449,	06/13/2024 01:00:50.319,5175.7062,1150.0672,1,16,0,0,0,0,0,0,0,0,0.0999859,3.842122,0.3841580260798,0.03195288,0.1468644,0.122449,0.5616904,,0.0000124067300930619,,,,,,,23.8910563121279,0.0007838717989984
450,	06/13/2024 01:01:00.319,5185.7065,1160.0675,1,16,0,0,0,0,0,0,0,0,0.09998715,3.842241,0.38417472720315,0.03223045,0.1468644,0.1235154,0.5616904,,0.0000161217794811819,,,,,,,23.8843308168022,-0.010398514506595
451,	06/13/2024 01:01:10.321,5195.7081,1170.0691,1,16,0,0,0,0,0,0,0,0,0.09998775,3.842514,0.3842043292035,0.03250821,0.1468644,0.1245827,0.5616904,,,,,,,,,23.89359,-0.000576973
452,	06/13/2024 01:01:20.321,5205.7087,1180.0697,1,16,0,0,0,0,0,0,0,0,0.09998727,3.842525,0.38420358465675,0.03278597,0.1468644,0.12565,0.5616904,,0.0000243794293055544,,,,,,,23.9076517606359,0.0167123734654801
453,	06/13/2024 01:01:30.322,5215.7093,1190.0703,1,16,0,0,0,0,0,0,0,0,0.09998786,3.842741,0.38422744912426,0.03306368,0.1468644,0.1267171,0.5616904,,0.000036587989598047,,,,,,,23.89221,-0.007279515
454,	06/13/2024 01:01:40.322,5225.7094,1200.0704,1,16,0,0,0,0,0,0,0,0,0.09998655,3.842936,0.3842419125108,0.03334142,0.1468644,0.1277844,0.5616904,,0.0000233515092986636,,,,,,,23.94159,0.02091348
455,	06/13/2024 01:01:50.323,5235.7098,1210.0708,1,16,0,0,0,0,0,0,0,0,0.09998608,3.843068,0.38425330449344,0.03361917,0.1468644,0.1288518,0.5616904,,-0.0000239840992435347,,,,,,,23.9445628822597,0.000577772356816001
456,	06/13/2024 01:02:00.323,5245.7104,1220.0714,1,16,0,0,0,0,0,0,0,0,0.09998947,3.843398,0.38429932901906,0.03389672,0.1468644,0.1299185,0.5616904,,0.0000278967690974241,,,,,,,23.9161951994053,0.00749640698848024
457,	06/13/2024 01:02:10.324,5255.7114,1230.0724,1,16,0,0,0,0,0,0,0,0,0.099985,3.84339,0.38428134915,0.03417446,0.1468644,0.1309859,0.5616904,,,,,0,,,,23.9252,0
458,	06/13/2024 01:02:20.324,5265.7117,1240.0727,1,16,0,0,0,0,0,0,0,0,0.09999037,3.843758,0.38433878461046,0.03445216,0.1468644,0.1320532,0.5616904,,-0.00000742792417440796,,,,,,,23.8596579429986,-0.0139777454730153
459,	06/13/2024 01:02:30.325,5275.7122,1250.0732,1,16,0,0,0,0,0,0,0,0,0.09998453,3.843593,0.38429983961629,0.0347299,0.1468644,0.1331207,0.5616904,,0.0000249698496190831,,,,,,,23.8478528249762,-0.0208347350155303
460,	06/13/2024 01:02:40.325,5285.7124,1260.0734,1,16,0,0,0,0,0,0,0,0,0.09998435,3.843957,0.38433554207295,0.03500747,0.1468644,0.1341877,0.5616904,,0.0000139092198878643,,0,,,,,23.87369,-0.001314878
461,	06/13/2024 01:02:50.326,5295.7133,1270.0743,1,16,0,0,0,0,0,0,0,0,0.09998518,3.843801,0.38432313486918,0.0352852,0.1468644,0.1352552,0.5616904,,0.00000817902491689892,,,,,,,23.89123,0.003463626
462,	06/13/2024 01:03:00.327,5305.7142,1280.0752,1,16,0,0,0,0,0,0,0,0,0.0999884,3.844301,0.3843855061084,0.0355629,0.1468644,0.1363227,0.5616904,,0.0000185704193427227,,,,,,,23.855446219622,0.00022712605868106
463,	06/13/2024 01:03:10.328,5315.7152,1290.0762,1,16,0,0,0,0,0,0,0,0,0.09998548,3.844146,0.38435878300008,0.03584063,0.1468644,0.1373904,0.5616904,,,,,,,,,23.7774,-0.020926
464,	06/13/2024 01:03:20.329,5325.7161,1300.0771,1,16,0,0,0,0,0,0,0,0,0.09998494,3.844377,0.38437980368238,0.03611834,0.1468644,0.138458,0.5616904,,0.0000346521992469206,,,,,,,23.8125,-0.01188993
465,	06/13/2024 01:03:30.330,5335.717,1310.078,1,16,0,0,0,0,0,0,0,0,0.09998822,3.844724,0.38442710915128,0.03639603,0.1468644,0.1395256,0.5616904,,0.0000158848306455184,,,,,,,23.78822,-0.01118541
466,	06/13/2024 01:03:40.330,5345.717,1320.078,1,16,0,0,0,0,0,0,0,0,0.09998679,3.844707,0.38441991142053,0.03667374,0.1468644,0.1405933,0.5616904,,0.000000869268376391119,,,,,,,23.81475,0.002815723
467,	06/13/2024 01:03:50.330,5355.7173,1330.0783,1,16,0,0,0,0,0,0,0,0,0.09998637,3.844864,0.38443399450368,0.03695134,0.1468644,0.1416606,0.5616904,,0.0000154086101247231,,1.72492396831512,,,,,23.8351,-0.01398861
468,	06/13/2024 01:04:00.332,5365.7189,1340.0799,1,16,0,0,0,0,0,0,0,0,0.09998709,3.845167,0.38446705889403,0.03722907,0.1468644,0.1427285,0.5616904,,0.0000478500696772244,,,,,,,23.8006843193215,-0.00671155576060995
469,	06/13/2024 01:04:10.332,5375.719,1350.08,1,16,0,0,0,0,0,0,0,0,0.09998667,3.845306,0.38447934207102,0.0375068,0.1468644,0.1437964,0.5616904,,,,,0,,,,23.8205,0.0177294
470,	06/13/2024 01:04:20.333,5385.7202,1360.0812,1,16,0,0,0,0,0,0,0,0,0.09998357,3.845399,0.38447672009443,0.03778452,0.1468644,0.1448644,0.5616904,,0.00000486024191559409,,,,,,,23.7635141348538,-0.0184651570492738
471,	06/13/2024 01:04:30.334,5395.7209,1370.0819,1,16,0,0,0,0,0,0,0,0,0.09998786,3.845712,0.38452451305632,0.03806223,0.1468644,0.1459322,0.5616904,,-0.0000124851303553442,,,,,,,23.78681,-0.01154006
472,	06/13/2024 01:04:40.335,5405.7218,1380.0828,1,16,0,0,0,0,0,0,0,0,0.0999856,3.84556,0.384500623936,0.03833979,0.1468644,0.1469996,0.5616904,,0.0000262753892457113,,,,,,,23.79931,0.0007939339
473,	06/13/2024 01:04:50.335,5415.7223,1390.0833,1,16,0,0,0,0,0,0,0,0,0.09998548,3.845758,0.38451995959384,0.03861753,0.1468644,0.1480677,0.5616904,,0.000011378850103938,,,,,,,23.77459,-0.00692904
474,	06/13/2024 01:05:00.336,5425.7236,1400.0846,1,16,0,0,0,0,0,0,0,0,0.09998542,3.846094,0.38455332394948,0.03889529,0.1468644,0.149136,0.5616904,,-0.00000588795182920876,,,,,,,23.8154426304672,0.0063567025251394
475,	06/13/2024 01:05:10.337,5435.7245,1410.0855,1,16,0,0,0,0,0,0,0,0,0.09998453,3.846205,0.38456099920865,0.039173,0.1468644,0.1502041,0.5616904,,,,,,,,,23.81403,0.01456201
476,	06/13/2024 01:05:20.338,5445.725,1420.086,1,16,0,0,0,0,0,0,0,0,0.09998709,3.846174,0.38456774589366,0.03945073,0.1468644,0.1512723,0.5616904,,0.00000734890409148647,,,,,,,23.80226,0.008429289
477,	06/13/2024 01:05:30.339,5455.7261,1430.0871,1,16,0,0,0,0,0,0,0,0,0.09998482,3.846592,0.38460080873344,0.03972849,0.1468644,0.1523407,0.5616904,,0.00000687506599206245,,,,,,,23.8244226147019,0.00583770482229311
478,	06/13/2024 01:05:40.340,5465.7271,1440.0881,1,16,0,0,0,0,0,0,0,0,0.09998065,3.846574,0.3845829687931,0.04000618,0.1468644,0.1534088,0.5616904,,0.000036115940019954,,,,,,,23.82697,0.01232326
479,	06/13/2024 01:05:50.340,5475.7273,1450.0883,1,16,0,0,0,0,0,0,0,0,0.09998363,3.846939,0.38463092560857,0.04028374,0.1468644,0.1544765,0.5616904,,0.0000138276700454298,,0,,,,,23.80323,-0.01290202
480,	06/13/2024 01:06:00.341,5485.7282,1460.0892,1,16,0,0,0,0,0,0,0,0,0.09998494,3.846776,0.38461966755344,0.04056147,0.1468644,0.1555449,0.5616904,,,,,,,,,23.8710472955209,-0.00894669673045936
481,	06/13/2024 01:06:10.341,5495.7284,1470.0894,1,16,0,0,0,0,0,0,0,0,0.09998697,3.847116,0.38466147207852,0.0408392,0.1468644,0.1566133,0.5616904,,0.000000316113300868892,,,0,,,,23.88395,0.005484223
482,	06/13/2024 01:06:20.342,5505.7288,1480.0898,1,16,0,0,0,0,0,0,0,0,0.09998608,3.847118,0.38465824811744,0.04111692,0.1468644,0.1576817,0.5616904,,0.0000450834195362404,,,,,,,23.8842296572377,-0.00078552652315222
483,	06/13/2024 01:06:30.342,5515.7294,1490.0904,1,16,0,0,0,0,0,0,0,0,0.0999887,3.847459,0.3847024237133,0.04139451,0.1468644,0.1587497,0.5616904,,0.0000323228487104643,,,,,,,23.9511540396554,-0.0118993601508061
484,	06/13/2024 01:06:40.342,5525.7295,1500.0905,1,16,0,0,0,0,0,0,0,0,0.0999825,3.847491,0.3846817689075,0.04167223,0.1468644,0.1598182,0.5616904,,0.0000282100700133014,,,,,,,23.94105,-0.0004917383
485,	06/13/2024 01:06:50.343,5535.7304,1510.0914,1,16,0,0,0,0,0,0,0,0,0.09998578,3.847585,0.3847037873413,0.04194995,0.1468644,0.1608868,0.5616904,,-0.00000410903021474951,,,,,,,23.92786,0.01087785
486,	06/13/2024 01:07:00.343,5545.7305,1520.0915,1,16,0,0,0,0,0,0,0,0,0.09998637,3.847802,0.38472775445874,0.04222769,0.1468644,0.1619554,0.5616904,,,,,,,,,23.97334,0.007062554
487,	06/13/2024 01:07:10.343,5555.7306,1530.0916,1,16,0,0,0,0,0,0,0,0,0.09998924,3.847887,0.38474729673588,0.04250521,0.1468644,0.1630233,0.5616904,,0.0000105102399174939,,,,,,,23.98722,0.007366538
488,	06/13/2024 01:07:20.344,5565.7312,1540.0922,1,16,0,0,0,0,0,0,0,0,0.09998512,3.848197,0.38476243882864,0.04278297,0.1468644,0.1640921,0.5616904,,0.0000310583891405258,,,,,,,23.983289757928,-0.00078550770257356
489,	06/13/2024 01:07:30.345,5575.732,1550.093,1,16,0,0,0,0,0,0,0,0,0.0999856,3.848142,0.3847587867552,0.04306068,0.1468644,0.1651608,0.5616904,,0.0000333875286742114,,,,,,,23.9982965876155,0.01139807439229
490,	06/13/2024 01:07:40.345,5585.7321,1560.0931,1,16,0,0,0,0,0,0,0,0,0.09998989,3.848601,0.38482119064389,0.04333842,0.1468644,0.1662297,0.5616904,,-0.00000272636407316895,,,,,,,24.03338,0.004255176
491,	06/13/2024 01:07:50.346,5595.7335,1570.0945,1,16,0,0,0,0,0,0,0,0,0.09998697,3.848541,0.38480395351077,0.04361615,0.1468644,0.1672985,0.5616904,,-0.00000173852197349333,,,,,,,24.02441,-0.009866357
492,	06/13/2024 01:08:00.346,5605.7336,1580.0946,1,16,0,0,0,0,0,0,0,0,0.09998655,3.848912,0.3848394321336,0.04389372,0.1468644,0.1683668,0.5616904,,,,0,,,,,24.06087,0.01174867
493,	06/13/2024 01:08:10.347,5615.7342,1590.0952,1,16,0,0,0,0,0,0,0,0,0.09999132,3.848784,0.38484499255488,0.04417146,0.1468644,0.1694357,0.5616904,,0.00002406313069514,,,0,,,,24.03182,-0.0001358986
494,	06/13/2024 01:08:20.347,5625.7346,1600.0956,1,16,0,0,0,0,0,0,0,0,0.09998804,3.849077,0.38486166503908,0.04444917,0.1468644,0.1705046,0.5616904,,0.0000195177308341954,,,,,,,24.01848,-0.01390398
495,	06/13/2024 01:08:30.347,5635.7346,1610.0956,1,16,0,0,0,0,0,0,0,0,0.09998816,3.849216,0.38487602528256,0.04472692,0.1468644,0.1715737,0.5616904,,-0.00000893027481652098,,,,,,,24.0514656583026,0.0054822413642268
496,	06/13/2024 01:08:40.347,5645.7347,1620.0957,1,16,0,0,0,0,0,0,0,0,0.09998912,3.8492,0.384878120704,0.04500463,0.1468644,0.1726427,0.5616904,,-0.0000429896317655221,,,,,,,24.09509,-0.003244281
497,	06/13/2024 01:08:50.348,5655.7353,1630.0963,1,16,0,0,0,0,0,0,0,0,0.09998375,3.849377,0.38487514762375,0.04528223,0.1468644,0.1737113,0.5616904,,0.000012010909813398,,,,,,,24.04416,0.002678037
498,	06/13/2024 01:09:00.349,5665.7358,1640.0968,1,16,0,0,0,0,0,0,0,0,0.09998822,3.849611,0.38491575158242,0.04556,0.1468644,0.1747806,0.5616904,,,,,,,,,24.05271,-0.005048513
499,	06/13/2024 01:09:10.349,5675.7359,1650.0969,1,16,0,0,0,0,0,0,0,0,0.09998667,3.849596,0.38490828488532,0.04583776,0.1468644,0.1758499,0.5616904,,0.0000124865800898988,,,,,,,24.06632,-0.009077787
500,	06/13/2024 01:09:20.350,5685.7369,1660.0979,1,16,0,0,0,0,0,0,0,0,0.0999825,3.849889,0.3849215269425,0.04611545,0.1468644,0.1769189,0.5616904,,-0.00000470199120172765,,,,,,,24.0527078082274,-0.00549141178332289
501,	06/13/2024 01:09:30.351,5695.7378,1670.0988,1,16,0,0,0,0,0,0,0,0,0.09998637,3.850021,0.38494962421377,0.04639305,0.1468644,0.1779877,0.5616904,,-0.0000106287798189442,,1.83914303779602,,,,,24.07882,0.005028248
502,	06/13/2024 01:09:40.351,5705.7386,1680.0996,1,16,0,0,0,0,0,0,0,0,0.09998822,3.850174,0.38497204495028,0.04667075,0.1468644,0.1790569,0.5616904,,0.0000322000414598733,,,,,,,24.11528,0.01565039
503,	06/13/2024 01:09:50.352,5715.7395,1690.1005,1,16,0,0,0,0,0,0,0,0,0.09998465,3.850421,0.38498299603765,0.04694849,0.1468644,0.1801262,0.5616904,,0.00000596678682995844,,,,,,,24.0694279487136,0.00592479893783221
504,	06/13/2024 01:10:00.353,5725.74,1700.101,1,16,0,0,0,0,0,0,0,0,0.09998471,3.850298,0.38497092894358,0.0472262,0.1468644,0.1811955,0.5616904,,,,,,,,,24.00391,-0.02585948
505,	06/13/2024 01:10:10.353,5735.7405,1710.1015,1,16,0,0,0,0,0,0,0,0,0.099989,3.850751,0.385032741739,0.04750396,0.1468644,0.1822651,0.5616904,,0.000028288859539316,,,0,,,,24.0636590705079,0.0048109802370016
506,	06/13/2024 01:10:20.353,5745.7407,1720.1017,1,16,0,0,0,0,0,0,0,0,0.09998816,3.850703,0.38502470767648,0.04778149,0.1468644,0.1833337,0.5616904,,0.00000553161589778028,,,,,,,24.0565,-0.005707741
507,	06/13/2024 01:10:30.354,5755.7408,1730.1018,1,16,0,0,0,0,0,0,0,0,0.09997976,3.851045,0.3850265548492,0.04805924,0.1468644,0.1844033,0.5616904,,0.00000604581691732164,,,,,,,24.0758874861808,0.0115291540716768
508,	06/13/2024 01:10:40.354,5765.7409,1740.1019,1,16,0,0,0,0,0,0,0,0,0.09998405,3.851046,0.3850431758163,0.04833698,0.1468644,0.1854729,0.5616904,,0.0000428700186603237,,,,,,,24.0865439303259,0.00556594136301235
509,	06/13/2024 01:10:50.354,5775.7411,1750.1021,1,16,0,0,0,0,0,0,0,0,0.09998548,3.85128,0.3850720794144,0.0486147,0.1468644,0.1865425,0.5616904,,0.0000158057991939131,,,,,,,24.08835,0.01398087
510,	06/13/2024 01:11:00.355,5785.7419,1760.1029,1,16,0,0,0,0,0,0,0,0,0.09998775,3.851247,0.38507752222425,0.04889228,0.1468644,0.1876115,0.5616904,,,,,0.552460372447968,,,,24.0600378960134,-0.0046030808913605
511,	06/13/2024 01:11:10.356,5795.7429,1770.1039,1,16,0,0,0,0,0,0,0,0,0.09998423,3.851581,0.38509736056763,0.04916999,0.1468644,0.1886811,0.5616904,,0.00000869225186761469,,,,,,,24.0343458837491,-0.00122669735213538
512,	06/13/2024 01:11:20.356,5805.743,1780.104,1,16,0,0,0,0,0,0,0,0,0.09998637,3.851593,0.38510680278741,0.04944773,0.1468644,0.1897509,0.5616904,,0.00000482048790217959,,,,,,,24.03112,0.01353979
513,	06/13/2024 01:11:30.357,5815.7438,1790.1048,1,16,0,0,0,0,0,0,0,0,0.09998512,3.851855,0.3851281843976,0.04972547,0.1468644,0.1908207,0.5616904,,0.0000291595206363127,,0,,,,,24.0032179761415,0.0060481582156839
514,	06/13/2024 01:11:40.357,5825.7446,1800.1056,1,16,0,0,0,0,0,0,0,0,0.09998637,3.851924,0.38513989827588,0.05000318,0.1468644,0.1918904,0.5616904,,0.000035284690966364,,,,,,,23.9749854050069,-0.0089453151644036
515,	06/13/2024 01:11:50.359,5835.7463,1810.1073,1,16,0,0,0,0,0,0,0,0,0.09999049,3.852172,0.38518056584428,0.05028091,0.1468644,0.1929602,0.5616904,,,,,,,,,23.9470885205473,0.0256487248531894
516,	06/13/2024 01:12:00.360,5845.7469,1820.1079,1,16,0,0,0,0,0,0,0,0,0.09998465,3.852367,0.38517756616655,0.05055866,0.1468644,0.1940301,0.5616904,,-0.0000093253420345718,,,,,,,23.9219648966242,-0.0107374129096499
517,	06/13/2024 01:12:10.361,5855.7484,1830.1094,1,16,0,0,0,0,0,0,0,0,0.09998816,3.852344,0.38518878824704,0.05083625,0.1468644,0.1950995,0.5616904,,0.0000017780489542929,,,,,,,23.89726,-0.001575947
518,	06/13/2024 01:12:20.362,5865.7494,1840.1104,1,16,0,0,0,0,0,0,0,0,0.099989,3.852856,0.385243218584,0.05111398,0.1468644,0.1961695,0.5616904,,0.0000446432386524975,,,,,,,23.86036,-0.002368689
519,	06/13/2024 01:12:30.362,5875.7494,1850.1104,1,16,0,0,0,0,0,0,0,0,0.09998977,3.852769,0.38523748617313,0.05139172,0.1468644,0.1972395,0.5616904,,-0.00000450465222456842,,,,,,,23.81097,-0.004248619
520,	06/13/2024 01:12:40.362,5885.7495,1860.1105,1,16,0,0,0,0,0,0,0,0,0.09998405,3.853025,0.38524104425125,0.05166942,0.1468644,0.1983094,0.5616904,,-0.0000113406604214106,,,,,,,23.81713,0.005484819
521,	06/13/2024 01:12:50.362,5895.7497,1870.1107,1,16,0,0,0,0,0,0,0,0,0.09998757,3.853004,0.38525250716028,0.05194714,0.1468644,0.1993794,0.5616904,,,,,,,,,23.81964,0.004030466
522,	06/13/2024 01:13:00.363,5905.7505,1880.1115,1,16,0,0,0,0,0,0,0,0,0.09998548,3.853282,0.38527225034536,0.05222474,0.1468644,0.2004491,0.5616904,,0.0000111030203697737,,,0,,,,23.79424,-0.006495118
523,	06/13/2024 01:13:10.364,5915.7509,1890.1119,1,16,0,0,0,0,0,0,0,0,0.09998792,3.853139,0.38526735408088,0.05250248,0.1468644,0.2015193,0.5616904,,0.0000206243403226836,,,,,,,23.79678,-0.002887249
524,	06/13/2024 01:13:20.365,5925.7519,1900.1129,1,16,0,0,0,0,0,0,0,0,0.09998637,3.853636,0.38531107494132,0.0527802,0.1468644,0.2025895,0.5616904,,0.0000715200367267244,,,,,,,23.80898,-0.003598928
525,	06/13/2024 01:13:30.365,5935.7523,1910.1133,1,16,0,0,0,0,0,0,0,0,0.09999132,3.853537,0.38532025129884,0.05305795,0.1468644,0.2036598,0.5616904,,0.0000116165901999921,,0,,,,,23.756630467322,-0.00302136521906134
526,	06/13/2024 01:13:40.365,5945.7525,1920.1135,1,16,0,0,0,0,0,0,0,0,0.09998852,3.853803,0.38533605834156,0.05333553,0.1468644,0.2047295,0.5616904,,0.000000948292779412441,,,,,,,23.7727602299347,-0.00303089609145865
527,	06/13/2024 01:13:50.366,5955.7535,1930.1145,1,16,0,0,0,0,0,0,0,0,0.09998471,3.8537,0.385311076927,0.05361326,0.1468644,0.2057998,0.5616904,,,,,,,,,23.7892,0.002804399
528,	06/13/2024 01:14:00.367,5965.7546,1940.1156,1,16,0,0,0,0,0,0,0,0,0.0999862,3.854101,0.3853569134062,0.05389098,0.1468644,0.2068701,0.5616904,,0.0000330697912431788,,,,,,,23.70932,-0.01052737
529,	06/13/2024 01:14:10.368,5975.7553,1950.1163,1,16,0,0,0,0,0,0,0,0,0.0999893,3.853994,0.3853581622642,0.0541687,0.1468644,0.2079405,0.5616904,,0.0000234307299251668,,,,,,,23.73585,-0.01377225
530,	06/13/2024 01:14:20.368,5985.7554,1960.1164,1,16,0,0,0,0,0,0,0,0,0.09998465,3.854375,0.38537833534375,0.05444638,0.1468644,0.2090107,0.5616904,,0.0000105890103441197,,,,,,,23.80098,0.005258322
531,	06/13/2024 01:14:30.368,5995.7554,1970.1164,1,16,0,0,0,0,0,0,0,0,0.09998745,3.85438,0.385389627531,0.05472396,0.1468644,0.2100806,0.5616904,,0.0000052156970014039,,,,,,,23.8139017720274,0.00583290479189181
532,	06/13/2024 01:14:40.368,6005.7555,1980.1165,1,16,0,0,0,0,0,0,0,0,0.09998518,3.854561,0.38539897540598,0.05500169,0.1468644,0.2111512,0.5616904,,0.0000175826407939894,,,,,,,23.8182544272809,0.0128947982318357
533,	06/13/2024 01:14:50.368,6015.7556,1990.1166,1,16,0,0,0,0,0,0,0,0,0.09998333,3.854924,0.38542813841692,0.0552794,0.1468644,0.2122217,0.5616904,,,,,,,,,23.7852691133782,0.0145655703367588
534,	06/13/2024 01:15:00.369,6025.7566,2000.1176,1,16,0,0,0,0,0,0,0,0,0.09998733,3.854965,0.38544765759345,0.05555712,0.1468644,0.2132922,0.5616904,,0.000035324199416209,,1.8665269613266,0,,,,23.85966,0.01197696
535,	06/13/2024 01:15:10.371,6035.7582,2010.1192,1,16,0,0,0,0,0,0,0,0,0.0999862,3.855224,0.3854691979088,0.05583489,0.1468644,0.214363,0.5616904,,0.00000912731775315478,,,,,,,23.77518,0.00369072
536,	06/13/2024 01:15:20.372,6045.7592,2020.1202,1,16,0,0,0,0,0,0,0,0,0.09998697,3.855201,0.38546986673097,0.05611263,0.1468644,0.2154338,0.5616904,,-0.000001145853957496,,,,,,,23.80956,-0.00772059
537,	06/13/2024 01:15:30.372,6055.7594,2030.1204,1,16,0,0,0,0,0,0,0,0,0.0999853,3.855288,0.3854721272664,0.05639019,0.1468644,0.2165038,0.5616904,,-0.000011972099855484,,,,,,,23.79878,0.008949041
538,	06/13/2024 01:15:40.373,6065.7604,2040.1214,1,16,0,0,0,0,0,0,0,0,0.09999156,3.855457,0.38551315994292,0.0566679,0.1468644,0.2175745,0.5616904,,0.0000221268292079913,,,,,,,23.76579,-0.01153409
539,	06/13/2024 01:15:50.374,6075.7612,2050.1222,1,16,0,0,0,0,0,0,0,0,0.0999887,3.855743,0.3855307301041,0.05694564,0.1468644,0.2186454,0.5616904,,,,,,,,,23.75287,-0.001575947
540,	06/13/2024 01:16:00.375,6085.7621,2060.1231,1,16,0,0,0,0,0,0,0,0,0.09998816,3.855601,0.38551444968416,0.05722337,0.1468644,0.2197162,0.5616904,,0.0000252100398938637,,,,,,,23.8073229113304,0.0234142427277086
541,	06/13/2024 01:16:10.376,6095.763,2070.124,1,16,0,0,0,0,0,0,0,0,0.09998864,3.856045,0.3855606953288,0.05750113,0.1468644,0.2207872,0.5616904,,0.000025246619770769,,,,,,,23.78616,0.001454353
542,	06/13/2024 01:16:20.376,6105.7631,2080.1241,1,16,0,0,0,0,0,0,0,0,0.09998494,3.856029,0.38554482820326,0.0577787,0.1468644,0.2218575,0.5616904,,-0.00000675697810947895,,,,,,,23.80048,0.007275939
543,	06/13/2024 01:16:30.376,6115.7633,2090.1243,1,16,0,0,0,0,0,0,0,0,0.09998655,3.856338,0.3855819322539,0.05805646,0.1468644,0.2229286,0.5616904,,0.000025798470232985,,,,,,,23.77365,0.003715158
